,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
9,1958,TRON,TRX,tron,773,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89976221274.75311,89976237404.73395,True,,10,71659659264.0,5252395880.802342,,2023-06-25T20:18:00.000Z,0.07329641160380193,144380458.04861057,-7.1208,-0.11841746,1.29069359,4.38812024,-4.1282282,13.4395399,15.89344106,6594934149.109064,0.5556,6594935331.38,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
10,2,Litecoin,LTC,litecoin,927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73225176.72743528,84000000.0,False,,11,,,,2023-06-25T20:18:00.000Z,87.82173904683117,499505847.0274064,-28.1951,-0.18229719,-1.3130336,12.99864146,-0.06583561,1.93192899,-0.95646207,6430762362.214915,0.5418,7377026079.93,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
11,3890,Polygon,MATIC,polygon,747,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9289469069.28493,10000000000.0,False,,12,,,,2023-06-25T20:18:00.000Z,0.6666917666079115,283016582.3553015,9.9041,0.20323429,0.76618202,9.42257175,-27.67543175,-31.10884742,-35.34483376,6193212544.651121,0.5218,6666917666.08,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
12,6636,Polkadot,DOT,polkadot-new,517,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1198440832.01895,1327919709.3241298,True,,13,,,,2023-06-25T20:18:00.000Z,5.154736115495934,142534421.55405036,12.9661,0.27240137,3.06802271,12.59102697,-1.97453136,-9.97836053,-11.39960021,6177646239.093078,0.5205,6845075684.13,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
13,11419,Toncoin,TON,toncoin,115,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,14,3414166606.0,4982345542.590492,,2023-06-25T20:18:00.000Z,1.4593152934700375,11365064.579287,41.0337,-0.38271878,4.18500762,3.31807457,-23.81070079,-34.63236884,-30.2946612,5008212609.00268,0.4218,7365979354.6,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1259,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157426.4558355,157426.4558355,False,,15,,,,2023-06-25T20:18:00.000Z,30484.91874430178,144367706.99874347,18.7172,0.14630072,-0.29601433,14.95998616,13.72874674,9.50842029,13.05525886,4799132714.34863,0.4042,4799132714.35,,2023-06-25T20:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-25 20:20:10.648129
0,1,Bitcoin,BTC,bitcoin,10250,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19411943.0,19411943.0,False,,1,,,,2023-06-25T21:03:00.000Z,30390.128267090975,12385374764.310797,-0.4458,-0.16125183,-0.45628335,14.79662668,13.53662248,7.34234462,12.48413183,589931437683.4587,49.8512,638192693608.91,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
1,1027,Ethereum,ETH,ethereum,7034,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120191632.87882815,120191632.87882815,True,,2,,,,2023-06-25T21:03:00.000Z,1895.5195089165718,6629804851.747765,29.5025,0.02032738,0.93676504,9.56251434,3.25587011,2.02717541,11.06700508,227825584930.35724,19.252,227825584930.36,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
2,825,Tether,USDT,tether,55844,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83212018333.0169,85733529362.30705,True,,3,,,,2023-06-25T21:03:00.000Z,1.0005108824589655,21184299925.449818,0.7707,0.02375753,0.00774596,0.05049703,0.005648,-0.00049849,0.04422203,83254529893.55836,7.0391,85777329118.6,,2023-06-25T21:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-06-25 21:05:47.554704
3,1839,BNB,BNB,bnb,1468,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155852152.73435998,155852152.73435998,False,,4,,,,2023-06-25T21:03:00.000Z,237.46254288104342,411148271.5514543,-25.2811,-0.2577379,0.8402704,-2.69094117,-22.7367382,-28.20109153,-22.5918545,37009048501.78589,3.1274,37009048501.79,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
4,3408,USD Coin,USDC,usd-coin,13093,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28472030219.58967,28472030219.58967,False,,5,,,,2023-06-25T21:03:00.000Z,1.0002069713306423,2836289428.6928177,7.8226,0.02323208,0.03039163,-0.00024678,0.01466627,0.00438436,0.06622305,28477923113.570305,2.4078,28477923113.57,,2023-06-25T21:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-25 21:05:47.554704
5,52,XRP,XRP,xrp,969,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52254289650.0,99988655562.0,False,,6,,,,2023-06-25T21:03:00.000Z,0.49088594972581395,677301866.640923,-6.637,0.31171918,0.91362876,0.12295772,4.85576551,8.01968574,3.8109298,25650896602.08802,2.1671,49088594972.58,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
6,2010,Cardano,ADA,cardano,842,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34935473695.305,35921478500.889,False,,7,,,,2023-06-25T21:03:00.000Z,0.29200738644147556,224636718.69528496,3.583,-0.42922077,0.82887459,11.19866237,-19.98993297,-25.50787106,-14.56764852,10201416367.860931,0.8619,13140332389.87,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
7,74,Dogecoin,DOGE,dogecoin,731,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139916566383.70526,139916566383.70526,True,,8,,,,2023-06-25T21:03:00.000Z,0.06681463331698542,192059072.04229164,-32.8224,-0.31318129,0.49313813,8.14000718,-6.06928712,-14.41453799,-7.81340246,9348474077.898916,0.79,9348474077.9,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
8,5426,Solana,SOL,solana,475,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'sec-security-token']",,399787301.1129958,550828237.5844004,True,,9,,,,2023-06-25T21:03:00.000Z,16.869927818562015,252942792.60384366,-8.1142,-0.66795407,1.69095679,8.78154061,-13.37480911,-21.24726008,-14.48071011,6744382912.553957,0.57,9292432608.47,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
9,1958,TRON,TRX,tron,773,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89976221274.75311,89976237404.73395,True,,10,71659659264.0,5250836565.3268585,,2023-06-25T21:03:00.000Z,0.07327465158580158,144441715.2937732,-5.2173,-0.10909329,1.38541635,4.61843212,-4.12191289,12.51987205,15.55402007,6592976264.914522,0.5572,6592977446.83,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
10,2,Litecoin,LTC,litecoin,927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73225176.72743528,84000000.0,False,,11,,,,2023-06-25T21:03:00.000Z,87.2330994510723,490140438.40605205,-27.3251,-0.49383711,-1.77896283,12.67726099,-0.67823894,-0.7634107,-1.74986482,6387659123.786707,0.5398,7327580353.89,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
11,6636,Polkadot,DOT,polkadot-new,517,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1198440832.01895,1327919709.3241298,True,,12,,,,2023-06-25T21:03:00.000Z,5.150091708738603,144637785.4927247,16.6061,0.37992802,3.04483387,13.02881681,-2.05725497,-11.17806725,-11.58198465,6172080192.394587,0.5217,6838908284.86,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
12,3890,Polygon,MATIC,polygon,747,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9289469069.28493,10000000000.0,False,,13,,,,2023-06-25T21:03:00.000Z,0.6638111883207186,263499071.8088178,9.1354,-0.04439298,0.83633246,10.41991675,-28.17920477,-32.26263284,-35.91978458,6166453501.750588,0.5211,6638111883.21,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
13,11419,Toncoin,TON,toncoin,115,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,14,3414166606.0,5013707552.744831,,2023-06-25T21:03:00.000Z,1.4685011399074153,11478165.46287226,43.6243,0.67753716,4.78575342,3.99653039,-23.53646263,-34.7463856,-30.06179405,5039737442.7092085,0.4261,7412345452.12,,2023-06-25T21:03:00.000Z,,,,,,2023-06-25 21:05:47.554704
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1259,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157426.4558355,157426.4558355,False,,15,,,,2023-06-25T21:03:00.000Z,30400.305822687867,144830922.53889376,15.5462,-0.0947997,-0.37015867,14.85604296,13.49336853,7.55886264,12.51944494,4785812401.981065,0.4046,4785812401.98,,2023-06-25T21:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-25 21:05:47.554704
0,1,Bitcoin,BTC,bitcoin,10250,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19411943.0,19411943.0,False,,1,,,,2023-06-25T21:05:00.000Z,30397.863173881313,12825961113.5122,-1.2709,-0.21795525,-0.33849312,14.87420942,13.49366526,7.33363229,12.45662622,590081587253.1831,49.8638,638355126651.51,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
1,1027,Ethereum,ETH,ethereum,7034,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120191632.87882815,120191632.87882815,True,,2,,,,2023-06-25T21:05:00.000Z,1895.4416673943722,6883721323.762915,30.5409,-0.07792221,1.00516867,9.56883154,3.21086514,1.99045058,10.99359872,227816229030.69827,19.2512,227816229030.7,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
2,825,Tether,USDT,tether,55844,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83212018333.0169,85733529362.30705,True,,3,,,,2023-06-25T21:05:00.000Z,1.0003535020693104,21682994837.61967,0.5019,-0.00255117,-0.02519444,0.03831273,-0.00832349,-0.00503229,0.03280602,83241433953.68912,7.0326,85763836342.35,,2023-06-25T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-06-25 21:06:47.936662
3,1839,BNB,BNB,bnb,1468,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155852152.73435998,155852152.73435998,False,,4,,,,2023-06-25T21:05:00.000Z,237.524043649215,419355607.4858462,-25.2159,-0.28373279,0.9060568,-2.63390106,-22.74544682,-28.06493089,-22.53503237,37018633528.900246,3.1282,37018633528.9,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
4,3408,USD Coin,USDC,usd-coin,13093,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28472030219.58967,28472030219.58967,False,,5,,,,2023-06-25T21:05:00.000Z,1.000071851981712,2838094505.429976,7.9842,0.00456793,-0.00594842,-0.00106627,0.00938966,0.00823137,0.04794727,28474075991.38431,2.4056,28474075991.38,,2023-06-25T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-25 21:06:47.936662
5,52,XRP,XRP,xrp,969,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52254289650.0,99988655562.0,False,,6,,,,2023-06-25T21:05:00.000Z,0.49161529065089565,681315011.834452,-6.5646,0.41929275,1.05712103,0.26748303,5.05744845,8.44418097,4.11465678,25689007794.04084,2.1703,49161529065.09,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
6,2010,Cardano,ADA,cardano,842,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34935473695.305,35921478500.889,False,,7,,,,2023-06-25T21:05:00.000Z,0.29205942121604045,226249693.87504876,3.8258,-0.45851492,0.85081663,11.25869561,-19.9851182,-25.32999277,-14.52326559,10203234227.358984,0.862,13142673954.72,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
7,74,Dogecoin,DOGE,dogecoin,731,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139916566383.70526,139916566383.70526,True,,8,,,,2023-06-25T21:05:00.000Z,0.06681769948280339,192077267.1337371,-32.8239,-0.35051366,0.47661512,8.13474825,-6.10170114,-14.17197119,-7.75980815,9348903085.29213,0.79,9348903085.29,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
8,5426,Solana,SOL,solana,475,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'sec-security-token']",,399787301.1129958,550828237.5844004,True,,9,,,,2023-06-25T21:05:00.000Z,16.858524983858402,253908018.1965113,-7.8427,-0.79033693,1.74840301,8.7731645,-13.44988932,-20.98921639,-14.50439826,6739824204.042762,0.5693,9286151605.13,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
9,1958,TRON,TRX,tron,773,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89976221274.75311,89976237404.73395,True,,10,71659659264.0,5251409217.420237,,2023-06-25T21:05:00.000Z,0.07328264286149644,144588635.74888092,-5.2715,-0.04481555,1.39393845,4.653458,-4.11470795,12.63277819,15.56658374,6593695289.70471,0.557,6593696471.75,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
10,2,Litecoin,LTC,litecoin,927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73225176.72743528,84000000.0,False,,11,,,,2023-06-25T21:05:00.000Z,87.18859392648525,500664654.1887947,-27.2516,-0.63384197,-1.85163704,12.59661744,-0.79891907,-0.47120313,-1.80613358,6384400198.883472,0.5395,7323841889.82,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
11,6636,Polkadot,DOT,polkadot-new,517,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1198440832.01895,1327919709.3241298,True,,12,,,,2023-06-25T21:05:00.000Z,5.156301195670185,146343537.619219,16.8837,0.4654817,3.18873115,13.23481379,-2.00073162,-10.81820827,-11.51956981,6179521895.079283,0.522,6847153984.94,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
12,3890,Polygon,MATIC,polygon,747,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9289469069.28493,10000000000.0,False,,13,,,,2023-06-25T21:05:00.000Z,0.6637330002927639,280459318.6829745,9.6904,-0.15243198,0.88961419,10.48202628,-28.12543637,-32.08681457,-36.02881864,6165727176.483315,0.521,6637330002.93,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
13,11419,Toncoin,TON,toncoin,115,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,14,3414166606.0,5013334047.498663,,2023-06-25T21:05:00.000Z,1.4683917412490395,11481578.60061554,43.6911,0.75817938,4.79269257,3.87790633,-23.54796931,-34.708023,-29.75743055,5039361998.319133,0.4257,7411793255.99,,2023-06-25T21:05:00.000Z,,,,,,2023-06-25 21:06:47.936662
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1259,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157426.4558355,157426.4558355,False,,15,,,,2023-06-25T21:05:00.000Z,30402.514041189243,145092884.47277775,15.8877,-0.12995299,-0.35498183,14.87216931,13.47784223,7.59698264,12.45903977,4786160033.993447,0.4044,4786160033.99,,2023-06-25T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-25 21:06:47.936662
0,1,Bitcoin,BTC,bitcoin,10250,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19411943.0,19411943.0,False,,1,,,,2023-06-25T21:06:00.000Z,30407.5445591827,12823772818.984955,-1.2936,-0.20059925,-0.24593342,14.91384149,13.53495397,7.87299979,12.43394958,590269521752.8147,49.8545,638558435742.84,,2023-06-25T21:06:00.000Z,,,,,,2023-06-25 21:07:48.440103
1,1027,Ethereum,ETH,ethereum,7034,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120191632.87882815,120191632.87882815,True,,2,,,,2023-06-25T21:06:00.000Z,1895.8232719167206,6883605978.583912,30.5465,-0.07546868,1.07013702,9.60685028,3.23167522,2.42644729,10.96328752,227862094701.35327,19.2454,227862094701.35,,2023-06-25T21:06:00.000Z,,,,,,2023-06-25 21:07:48.440103
